gene	n_isolates	prevalence	single_copy_frac	excluded_reason	is_core_cds
group_7643	18	0.0146	0.7778		False
group_7548	18	0.0146	0.7778		False
group_7542	18	0.0146	1.0		False
group_7456	18	0.0146	0.9444		False
group_7437	18	0.0146	0.9444		False
group_7383	18	0.0146	1.0		False
group_7162	18	0.0146	1.0		False
group_6744	18	0.0146	1.0		False
group_5870	18	0.0146	1.0		False
group_5868	18	0.0146	1.0		False
traF	18	0.0146	1.0		False
trsK	18	0.0146	1.0		False
group_5867	18	0.0146	1.0		False
group_5866	18	0.0146	1.0		False
trsL	18	0.0146	1.0		False
trsH	18	0.0146	1.0		False
group_5678	18	0.0146	1.0		False
group_5626	18	0.0146	1.0		False
group_5196	18	0.0146	0.8889		False
group_5013	18	0.0146	1.0		False
group_4811	18	0.0146	1.0		False
group_4717	18	0.0146	1.0		False
group_4604	18	0.0146	1.0		False
group_4460	18	0.0146	1.0		False
group_4112	18	0.0146	1.0		False
group_4099	18	0.0146	0.9444		False
group_3980	18	0.0146	1.0		False
group_3811	18	0.0146	1.0		False
group_3756	18	0.0146	0.9444		False
group_3677	18	0.0146	1.0		False
group_3562	18	0.0146	1.0		False
group_3480	18	0.0146	1.0		False
group_2824	18	0.0146	0.3333		False
group_2817	18	0.0146	1.0		False
group_2797	18	0.0146	0.2222		False
group_2725	18	0.0146	0.9444		False
group_2484	18	0.0146	1.0		False
group_2302	18	0.0146	1.0		False
group_2126	18	0.0146	1.0		False
group_1936	18	0.0146	1.0		False
group_1927	18	0.0146	1.0		False
group_1807	18	0.0146	1.0		False
group_1795	18	0.0146	1.0		False
group_1021	18	0.0146	1.0		False
group_934	18	0.0146	1.0		False
group_824	18	0.0146	1.0		False
ermC	18	0.0146	1.0		False
group_441	18	0.0146	1.0		False
group_7612	17	0.0138	0.8235		False
group_7486	17	0.0138	1.0		False
group_7377	17	0.0138	0.7647		False
group_7007	17	0.0138	1.0		False
group_6055	17	0.0138	1.0		False
group_5474	17	0.0138	1.0		False
group_5404	17	0.0138	1.0		False
group_5391	17	0.0138	1.0		False
group_5379	17	0.0138	0.8235		False
group_5201	17	0.0138	1.0		False
group_5059	17	0.0138	1.0		False
group_4978	17	0.0138	1.0		False
group_3830	17	0.0138	0.8235		False
group_3815	17	0.0138	1.0		False
group_3814	17	0.0138	0.9412		False
group_3804	17	0.0138	1.0		False
group_3792	17	0.0138	1.0		False
group_3750	17	0.0138	1.0		False
group_3679	17	0.0138	1.0		False
group_3618	17	0.0138	1.0		False
lanC	17	0.0138	0.9412		False
group_3488	17	0.0138	1.0		False
group_3355	17	0.0138	0.1176		False
group_3060	17	0.0138	1.0		False
group_2777	17	0.0138	1.0		False
group_2629	17	0.0138	1.0		False
group_2522	17	0.0138	1.0		False
group_2426	17	0.0138	1.0		False
group_2285	17	0.0138	1.0		False
group_1510	17	0.0138	1.0		False
group_1505	17	0.0138	1.0		False
group_1445	17	0.0138	1.0		False
group_1218	17	0.0138	1.0		False
group_1148	17	0.0138	1.0		False
group_920	17	0.0138	1.0		False
group_650	17	0.0138	1.0		False
group_381	17	0.0138	0.8824		False
group_297	17	0.0138	0.7647		False
group_29	17	0.0138	1.0		False
group_7644	16	0.013	0.875		False
group_7640	16	0.013	0.4375		False
group_7635	16	0.013	1.0		False
group_7629	16	0.013	1.0		False
group_7628	16	0.013	1.0		False
group_7627	16	0.013	1.0		False
group_7625	16	0.013	1.0		False
group_7609	16	0.013	1.0		False
group_7487	16	0.013	1.0		False
group_7485	16	0.013	1.0		False
group_7476	16	0.013	1.0		False
group_7442	16	0.013	0.875		False
group_7428	16	0.013	1.0		False
group_7382	16	0.013	1.0		False
group_7135	16	0.013	1.0		False
group_7124	16	0.013	0.9375		False
group_6011	16	0.013	1.0		False
group_6010	16	0.013	1.0		False
group_5691	16	0.013	1.0		False
group_5632	16	0.013	1.0		False
group_5350	16	0.013	0.9375		False
group_5349	16	0.013	1.0		False
group_5346	16	0.013	1.0		False
group_5296	16	0.013	1.0		False
qacR	16	0.013	1.0		False
group_4923	16	0.013	1.0		False
group_4877	16	0.013	1.0		False
group_4443	16	0.013	1.0		False
group_4410	16	0.013	1.0		False
group_4178	16	0.013	1.0		False
group_4087	16	0.013	1.0		False
group_4076	16	0.013	1.0		False
group_4000	16	0.013	1.0		False
group_3978	16	0.013	1.0		False
group_3798	16	0.013	1.0		False
group_3747	16	0.013	1.0		False
group_3717	16	0.013	0.6875		False
group_3657	16	0.013	1.0		False
group_3633	16	0.013	1.0		False
group_3574	16	0.013	1.0		False
group_3543	16	0.013	1.0		False
group_3215	16	0.013	1.0		False
group_3042	16	0.013	0.9375		False
group_3027	16	0.013	0.9375		False
group_2980	16	0.013	0.875		False
group_2884	16	0.013	0.625		False
group_2718	16	0.013	0.9375		False
group_2655	16	0.013	1.0		False
group_2478	16	0.013	0.75		False
group_2130	16	0.013	1.0		False
group_2029	16	0.013	1.0		False
group_2028	16	0.013	1.0		False
group_1736	16	0.013	1.0		False
group_1691	16	0.013	1.0		False
qacA	16	0.013	1.0		False
group_1639	16	0.013	1.0		False
group_1409	16	0.013	1.0		False
group_1320	16	0.013	1.0		False
group_1307	16	0.013	1.0		False
group_1188	16	0.013	1.0		False
group_1151	16	0.013	1.0		False
group_975	16	0.013	1.0		False
group_932	16	0.013	1.0		False
group_921	16	0.013	1.0		False
group_874	16	0.013	0.8125		False
group_800	16	0.013	0.9375		False
irrE	16	0.013	1.0		False
group_517	16	0.013	1.0		False
group_166	16	0.013	1.0		False
group_145	16	0.013	1.0		False
group_101	16	0.013	1.0		False
group_7592	15	0.0122	1.0		False
group_7586	15	0.0122	1.0		False
group_7571	15	0.0122	0.8667		False
group_7550	15	0.0122	1.0		False
group_7458	15	0.0122	1.0		False
group_7248	15	0.0122	0.9333		False
group_7134	15	0.0122	1.0		False
group_7133	15	0.0122	0.8		False
group_5992	15	0.0122	1.0		False
group_5732	15	0.0122	1.0		False
group_5533	15	0.0122	1.0		False
group_5532	15	0.0122	0.9333		False
group_5130	15	0.0122	1.0		False
group_4957	15	0.0122	1.0		False
group_4618	15	0.0122	1.0		False
group_3765	15	0.0122	0.9333		False
group_3675	15	0.0122	1.0		False
group_3549	15	0.0122	1.0		False
group_3548	15	0.0122	1.0		False
group_3300	15	0.0122	0.8667		False
group_3263	15	0.0122	1.0		False
group_3198	15	0.0122	1.0		False
group_2922	15	0.0122	1.0		False
group_2781	15	0.0122	1.0		False
group_2658	15	0.0122	1.0		False
group_2550	15	0.0122	1.0		False
group_2537	15	0.0122	0.9333		False
group_2443	15	0.0122	1.0		False
group_2405	15	0.0122	1.0		False
group_1857	15	0.0122	1.0		False
group_1682	15	0.0122	1.0		False
group_1545	15	0.0122	1.0		False
group_1535	15	0.0122	1.0		False
group_1362	15	0.0122	1.0		False
group_1247	15	0.0122	0.9333		False
group_1230	15	0.0122	1.0		False
group_1229	15	0.0122	1.0		False
group_897	15	0.0122	1.0		False
group_729	15	0.0122	0.8667		False
group_522	15	0.0122	1.0		False
group_163	15	0.0122	1.0		False
group_19	15	0.0122	1.0		False
group_7655	14	0.0114	1.0		False
group_7649	14	0.0114	1.0		False
group_7590	14	0.0114	1.0		False
group_7557	14	0.0114	1.0		False
group_7477	14	0.0114	1.0		False
group_7407	14	0.0114	0.1429		False
group_7387	14	0.0114	1.0		False
group_7367	14	0.0114	1.0		False
group_7348	14	0.0114	1.0		False
capL	14	0.0114	0.9286		False
group_6000	14	0.0114	1.0		False
group_5999	14	0.0114	1.0		False
group_5998	14	0.0114	0.9286		False
group_5997	14	0.0114	1.0		False
group_5996	14	0.0114	1.0		False
group_5995	14	0.0114	1.0		False
group_5994	14	0.0114	1.0		False
group_5993	14	0.0114	1.0		False
group_5991	14	0.0114	0.9286		False
traO	14	0.0114	1.0		False
group_5293	14	0.0114	1.0		False
group_5163	14	0.0114	1.0		False
group_5152	14	0.0114	1.0		False
group_5096	14	0.0114	1.0		False
group_4602	14	0.0114	0.4286		False
group_4244	14	0.0114	1.0		False
group_3541	14	0.0114	0.9286		False
group_3210	14	0.0114	1.0		False
group_2596	14	0.0114	1.0		False
group_2557	14	0.0114	1.0		False
group_2117	14	0.0114	1.0		False
group_1846	14	0.0114	1.0		False
group_1663	14	0.0114	1.0		False
group_1508	14	0.0114	1.0		False
group_1446	14	0.0114	1.0		False
group_1293	14	0.0114	0.9286		False
group_1243	14	0.0114	1.0		False
group_1227	14	0.0114	1.0		False
group_1187	14	0.0114	1.0		False
group_1166	14	0.0114	1.0		False
group_1109	14	0.0114	0.7857		False
group_907	14	0.0114	1.0		False
group_845	14	0.0114	0.8571		False
group_749	14	0.0114	0.7143		False
group_568	14	0.0114	1.0		False
group_557	14	0.0114	1.0		False
group_233	14	0.0114	1.0		False
lacR	13	0.0106	1.0		False
group_7638	13	0.0106	1.0		False
group_7624	13	0.0106	0.6154		False
group_7566	13	0.0106	1.0		False
group_7464	13	0.0106	1.0		False
virD4	13	0.0106	0.9231		False
group_7413	13	0.0106	1.0		False
group_7237	13	0.0106	1.0		False
group_7229	13	0.0106	1.0		False
group_7211	13	0.0106	1.0		False
group_7177	13	0.0106	1.0		False
group_7014	13	0.0106	1.0		False
group_7013	13	0.0106	1.0		False
group_7009	13	0.0106	1.0		False
group_6538	13	0.0106	1.0		False
group_5353	13	0.0106	1.0		False
group_5147	13	0.0106	1.0		False
group_4656	13	0.0106	1.0		False
group_4110	13	0.0106	1.0		False
group_4095	13	0.0106	1.0		False
group_4063	13	0.0106	1.0		False
fusC	13	0.0106	1.0		False
group_3752	13	0.0106	0.9231		False
tcaA	13	0.0106	1.0		False
group_2630	13	0.0106	1.0		False
group_2510	13	0.0106	1.0		False
group_2488	13	0.0106	1.0		False
group_2466	13	0.0106	1.0		False
group_2161	13	0.0106	1.0		False
group_2109	13	0.0106	1.0		False
group_2024	13	0.0106	1.0		False
group_1890	13	0.0106	1.0		False
group_1843	13	0.0106	1.0		False
group_1749	13	0.0106	1.0		False
group_1731	13	0.0106	1.0		False
group_1514	13	0.0106	1.0		False
group_1504	13	0.0106	1.0		False
group_1489	13	0.0106	1.0		False
group_1483	13	0.0106	1.0		False
group_1468	13	0.0106	1.0		False
group_1466	13	0.0106	1.0		False
group_1381	13	0.0106	1.0		False
group_1343	13	0.0106	1.0		False
group_1091	13	0.0106	1.0		False
group_639	13	0.0106	1.0		False
group_519	13	0.0106	1.0		False
group_518	13	0.0106	1.0		False
group_203	13	0.0106	1.0		False
group_7669	12	0.0097	1.0		False
group_7653	12	0.0097	1.0		False
group_7646	12	0.0097	0.9167		False
yeeB	12	0.0097	1.0		False
group_7616	12	0.0097	1.0		False
group_7600	12	0.0097	1.0		False
group_7543	12	0.0097	0.9167		False
group_7536	12	0.0097	1.0		False
group_7530	12	0.0097	1.0		False
group_7529	12	0.0097	1.0		False
group_7526	12	0.0097	1.0		False
group_7522	12	0.0097	1.0		False
group_7424	12	0.0097	1.0		False
group_7402	12	0.0097	1.0		False
group_7401	12	0.0097	1.0		False
group_7379	12	0.0097	1.0		False
group_7366	12	0.0097	1.0		False
group_7236	12	0.0097	1.0		False
group_7163	12	0.0097	1.0		False
group_7125	12	0.0097	1.0		False
group_6976	12	0.0097	1.0		False
group_6953	12	0.0097	1.0		False
group_6539	12	0.0097	1.0		False
group_6113	12	0.0097	1.0		False
group_6067	12	0.0097	1.0		False
group_6066	12	0.0097	1.0		False
group_6065	12	0.0097	1.0		False
group_6064	12	0.0097	1.0		False
group_6023	12	0.0097	1.0		False
group_6007	12	0.0097	1.0		False
group_6006	12	0.0097	1.0		False
group_5417	12	0.0097	1.0		False
group_5303	12	0.0097	1.0		False
group_5211	12	0.0097	1.0		False
group_5032	12	0.0097	1.0		False
group_4714	12	0.0097	1.0		False
group_4344	12	0.0097	1.0		False
group_4277	12	0.0097	1.0		False
group_4271	12	0.0097	1.0		False
group_4267	12	0.0097	1.0		False
group_4164	12	0.0097	1.0		False
group_4157	12	0.0097	1.0		False
group_4133	12	0.0097	1.0		False
group_4100	12	0.0097	0.9167		False
group_4006	12	0.0097	1.0		False
group_3888	12	0.0097	1.0		False
group_3882	12	0.0097	1.0		False
group_3776	12	0.0097	1.0		False
group_3655	12	0.0097	1.0		False
group_3392	12	0.0097	1.0		False
group_3117	12	0.0097	1.0		False
group_3087	12	0.0097	1.0		False
lnuB	12	0.0097	1.0		False
spw	12	0.0097	1.0		False
group_2461	12	0.0097	1.0		False
group_2385	12	0.0097	1.0		False
group_2341	12	0.0097	1.0		False
group_2282	12	0.0097	1.0		False
group_2242	12	0.0097	1.0		False
group_2157	12	0.0097	1.0		False
group_2087	12	0.0097	1.0		False
group_1942	12	0.0097	1.0		False
group_1878	12	0.0097	1.0		False
group_1817	12	0.0097	1.0		False
lsaE	12	0.0097	1.0		False
group_1760	12	0.0097	1.0		False
group_1759	12	0.0097	1.0		False
group_1757	12	0.0097	1.0		False
group_1755	12	0.0097	1.0		False
group_1753	12	0.0097	1.0		False
group_1751	12	0.0097	1.0		False
group_1692	12	0.0097	1.0		False
group_1661	12	0.0097	1.0		False
group_1485	12	0.0097	1.0		False
uspA	12	0.0097	1.0		False
group_1414	12	0.0097	1.0		False
group_1371	12	0.0097	1.0		False
group_1370	12	0.0097	1.0		False
group_1369	12	0.0097	1.0		False
group_1368	12	0.0097	1.0		False
group_1367	12	0.0097	1.0		False
group_1366	12	0.0097	1.0		False
group_1354	12	0.0097	1.0		False
group_1262	12	0.0097	0.75		False
group_1065	12	0.0097	1.0		False
group_1049	12	0.0097	1.0		False
group_853	12	0.0097	1.0		False
group_768	12	0.0097	1.0		False
group_521	12	0.0097	1.0		False
group_314	12	0.0097	1.0		False
group_133	12	0.0097	0.9167		False
group_78	12	0.0097	1.0		False
group_7665	11	0.0089	1.0		False
lukM~~~lukE	11	0.0089	1.0		False
group_7617	11	0.0089	1.0		False
group_7583	11	0.0089	1.0		False
group_7541	11	0.0089	0.7273		False
group_7537	11	0.0089	0.8182		False
group_7535	11	0.0089	1.0		False
group_7515	11	0.0089	1.0		False
group_7451	11	0.0089	1.0		False
group_7448	11	0.0089	1.0		False
group_7445	11	0.0089	1.0		False
group_7435	11	0.0089	0.8182		False
group_7422	11	0.0089	1.0		False
group_7409	11	0.0089	0.8182		False
group_7394	11	0.0089	1.0		False
group_7369	11	0.0089	1.0		False
group_7208	11	0.0089	1.0		False
group_7196	11	0.0089	1.0		False
group_7187	11	0.0089	1.0		False
group_7123	11	0.0089	1.0		False
group_7122	11	0.0089	1.0		False
group_7121	11	0.0089	1.0		False
group_7119	11	0.0089	1.0		False
group_6111	11	0.0089	1.0		False
group_6110	11	0.0089	1.0		False
group_6097	11	0.0089	1.0		False
group_6040	11	0.0089	1.0		False
group_6039	11	0.0089	1.0		False
group_6005	11	0.0089	1.0		False
group_5988	11	0.0089	1.0		False
group_5985	11	0.0089	1.0		False
group_5923	11	0.0089	1.0		False
group_4528	11	0.0089	1.0		False
group_3856	11	0.0089	1.0		False
group_3635	11	0.0089	1.0		False
group_3481	11	0.0089	1.0		False
group_3412	11	0.0089	1.0		False
group_3162	11	0.0089	1.0		False
group_2750	11	0.0089	1.0		False
group_2668	11	0.0089	0.8182		False
group_2549	11	0.0089	1.0		False
group_2490	11	0.0089	1.0		False
group_2374	11	0.0089	1.0		False
group_2022	11	0.0089	1.0		False
group_1992	11	0.0089	1.0		False
group_1784	11	0.0089	1.0		False
group_1758	11	0.0089	1.0		False
group_1641	11	0.0089	1.0		False
group_1402	11	0.0089	1.0		False
group_1209	11	0.0089	1.0		False
group_1183	11	0.0089	1.0		False
group_877	11	0.0089	1.0		False
group_686	11	0.0089	1.0		False
group_549	11	0.0089	1.0		False
group_383	11	0.0089	1.0		False
group_7645	10	0.0081	1.0		False
group_7626	10	0.0081	1.0		False
group_7575	10	0.0081	1.0		False
group_7558	10	0.0081	1.0		False
group_7532	10	0.0081	1.0		False
group_7510	10	0.0081	1.0		False
group_7506	10	0.0081	1.0		False
group_7497	10	0.0081	1.0		False
group_7479	10	0.0081	1.0		False
group_7426	10	0.0081	1.0		False
group_7412	10	0.0081	1.0		False
group_7406	10	0.0081	1.0		False
group_7374	10	0.0081	0.9		False
group_7368	10	0.0081	1.0		False
group_7363	10	0.0081	0.8		False
group_7360	10	0.0081	1.0		False
group_7359	10	0.0081	1.0		False
group_7352	10	0.0081	0.9		False
group_7251	10	0.0081	1.0		False
group_7198	10	0.0081	1.0		False
group_7185	10	0.0081	1.0		False
group_6635	10	0.0081	1.0		False
group_6534	10	0.0081	1.0		False
group_6368	10	0.0081	1.0		False
group_6156	10	0.0081	1.0		False
group_6089	10	0.0081	1.0		False
group_6088	10	0.0081	1.0		False
group_6087	10	0.0081	0.9		False
group_6086	10	0.0081	1.0		False
group_6085	10	0.0081	1.0		False
group_6084	10	0.0081	1.0		False
group_6083	10	0.0081	1.0		False
group_6082	10	0.0081	1.0		False
group_6081	10	0.0081	1.0		False
group_6080	10	0.0081	1.0		False
group_6079	10	0.0081	1.0		False
group_6078	10	0.0081	1.0		False
group_6077	10	0.0081	1.0		False
group_6076	10	0.0081	1.0		False
group_6075	10	0.0081	1.0		False
traM	10	0.0081	1.0		False
group_6074	10	0.0081	1.0		False
group_6073	10	0.0081	1.0		False
group_6072	10	0.0081	1.0		False
group_6071	10	0.0081	1.0		False
group_6070	10	0.0081	1.0		False
group_6027	10	0.0081	1.0		False
group_6016	10	0.0081	0.6		False
group_5987	10	0.0081	1.0		False
group_5771	10	0.0081	1.0		False
group_5436	10	0.0081	1.0		False
group_4872	10	0.0081	0.8		False
group_4578	10	0.0081	1.0		False
group_4406	10	0.0081	1.0		False
group_4294	10	0.0081	1.0		False
group_4137	10	0.0081	1.0		False
group_3917	10	0.0081	1.0		False
group_3914	10	0.0081	1.0		False
group_3630	10	0.0081	1.0		False
group_2897	10	0.0081	1.0		False
group_2705	10	0.0081	1.0		False
thsB	10	0.0081	1.0		False
group_2651	10	0.0081	1.0		False
group_2650	10	0.0081	1.0		False
group_2546	10	0.0081	1.0		False
group_2456	10	0.0081	1.0		False
group_2414	10	0.0081	1.0		False
group_2413	10	0.0081	1.0		False
group_2298	10	0.0081	1.0		False
group_2030	10	0.0081	1.0		False
group_2000	10	0.0081	1.0		False
group_1949	10	0.0081	1.0		False
group_1838	10	0.0081	1.0		False
group_1822	10	0.0081	1.0		False
group_1812	10	0.0081	1.0		False
group_1717	10	0.0081	1.0		False
group_1689	10	0.0081	1.0		False
group_1503	10	0.0081	1.0		False
group_1487	10	0.0081	1.0		False
group_1455	10	0.0081	1.0		False
group_1333	10	0.0081	1.0		False
group_939	10	0.0081	1.0		False
group_869	10	0.0081	1.0		False
group_795	10	0.0081	1.0		False
group_662	10	0.0081	1.0		False
group_638	10	0.0081	1.0		False
group_121	10	0.0081	1.0		False
group_51	10	0.0081	1.0		False
group_7652	9	0.0073	1.0		False
group_7651	9	0.0073	1.0		False
group_7647	9	0.0073	1.0		False
group_7636	9	0.0073	0.8889		False
group_7623	9	0.0073	1.0		False
group_7618	9	0.0073	1.0		False
group_7608	9	0.0073	1.0		False
group_7606	9	0.0073	1.0		False
group_7594	9	0.0073	1.0		False
group_7574	9	0.0073	1.0		False
group_7562	9	0.0073	1.0		False
group_7489	9	0.0073	1.0		False
group_7468	9	0.0073	0.3333		False
group_7425	9	0.0073	1.0		False
group_7411	9	0.0073	0.7778		False
group_7404	9	0.0073	1.0		False
group_7386	9	0.0073	1.0		False
group_7357	9	0.0073	1.0		False
group_7344	9	0.0073	1.0		False
group_7209	9	0.0073	1.0		False
group_7194	9	0.0073	1.0		False
group_7160	9	0.0073	1.0		False
group_6983	9	0.0073	1.0		False
group_6838	9	0.0073	1.0		False
group_6450	9	0.0073	1.0		False
group_6449	9	0.0073	1.0		False
group_6163	9	0.0073	1.0		False
group_6091	9	0.0073	1.0		False
group_6090	9	0.0073	1.0		False
group_6029	9	0.0073	1.0		False
group_6028	9	0.0073	1.0		False
group_6018	9	0.0073	1.0		False
group_6003	9	0.0073	1.0		False
group_5812	9	0.0073	1.0		False
group_5461	9	0.0073	1.0		False
group_5361	9	0.0073	1.0		False
group_5332	9	0.0073	1.0		False
group_5297	9	0.0073	0.8889		False
group_4958	9	0.0073	0.7778		False
group_4931	9	0.0073	0.6667		False
group_4262	9	0.0073	1.0		False
group_4230	9	0.0073	1.0		False
group_3984	9	0.0073	1.0		False
group_3701	9	0.0073	1.0		False
group_3686	9	0.0073	0.8889		False
group_3656	9	0.0073	1.0		False
group_3609	9	0.0073	1.0		False
group_3558	9	0.0073	1.0		False
group_3158	9	0.0073	1.0		False
group_3032	9	0.0073	0.8889		False
group_2949	9	0.0073	1.0		False
agrC	9	0.0073	1.0		False
group_2684	9	0.0073	1.0		False
group_2683	9	0.0073	1.0		False
group_2678	9	0.0073	1.0		False
group_2477	9	0.0073	0.8889		False
group_2458	9	0.0073	1.0		False
group_2370	9	0.0073	1.0		False
group_2305	9	0.0073	1.0		False
hrtB	9	0.0073	1.0		False
group_2284	9	0.0073	1.0		False
group_2256	9	0.0073	1.0		False
group_2253	9	0.0073	1.0		False
group_2167	9	0.0073	1.0		False
group_2165	9	0.0073	1.0		False
group_2129	9	0.0073	1.0		False
group_2089	9	0.0073	1.0		False
hrtA	9	0.0073	1.0		False
essB	9	0.0073	1.0		False
group_1968	9	0.0073	0.7778		False
group_1889	9	0.0073	0.8889		False
group_1869	9	0.0073	1.0		False
mecI	9	0.0073	1.0		False
group_1790	9	0.0073	1.0		False
group_1768	9	0.0073	1.0		False
group_1767	9	0.0073	1.0		False
group_1754	9	0.0073	1.0		False
group_1752	9	0.0073	1.0		False
group_1750	9	0.0073	1.0		False
group_1738	9	0.0073	1.0		False
group_1678	9	0.0073	1.0		False
group_1645	9	0.0073	1.0		False
group_1629	9	0.0073	1.0		False
group_1589	9	0.0073	1.0		False
group_1569	9	0.0073	1.0		False
group_1568	9	0.0073	1.0		False
group_1541	9	0.0073	1.0		False
group_1515	9	0.0073	1.0		False
group_1478	9	0.0073	1.0		False
group_1363	9	0.0073	1.0		False
group_1291	9	0.0073	1.0		False
group_1182	9	0.0073	1.0		False
group_1175	9	0.0073	1.0		False
group_892	9	0.0073	1.0		False
group_839	9	0.0073	1.0		False
group_651	9	0.0073	1.0		False
group_547	9	0.0073	1.0		False
group_501	9	0.0073	1.0		False
group_95	9	0.0073	0.8889		False
group_7	9	0.0073	1.0		False
group_7666	8	0.0065	1.0		False
group_7642	8	0.0065	1.0		False
group_7639	8	0.0065	1.0		False
group_7621	8	0.0065	1.0		False
group_7599	8	0.0065	1.0		False
